sku_id,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,gross_margin_usd,margin_pct,stockout_penalty_usd,holding_cost_daily_usd,volume_m3
SKU-100263,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100264,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100265,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100266,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100267,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100268,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100269,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100270,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100271,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100272,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100273,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100274,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100275,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100276,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100277,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100278,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100279,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100280,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100281,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100282,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100283,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100284,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100285,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100286,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100287,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100288,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100289,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100290,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100291,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100292,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100293,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100294,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100295,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100296,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100297,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100298,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100299,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100300,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100301,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100302,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100303,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100304,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100305,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100306,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100307,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100308,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100309,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100310,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100311,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100312,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100313,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100314,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100315,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100316,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100317,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100318,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100319,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100320,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100321,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100322,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100323,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100324,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100325,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100326,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100327,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100328,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100329,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100330,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100331,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100332,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100333,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100334,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100335,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100336,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100337,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100338,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100339,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100340,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100341,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100342,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100343,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100344,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100345,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100346,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100347,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100348,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100349,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100350,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100351,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100352,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100353,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100354,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100355,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100356,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100357,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100358,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100359,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100360,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100361,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100362,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100363,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100364,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100365,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100366,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100367,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100368,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100369,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100370,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100371,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100372,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100373,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100374,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100375,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100376,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100377,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100378,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100379,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100380,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100381,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100382,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100383,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100384,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100385,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100386,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100387,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100388,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100389,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100390,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100391,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100392,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100393,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100394,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100395,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100396,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100397,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100398,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100399,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100400,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100401,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100402,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100403,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100404,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100405,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100406,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100407,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100408,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100409,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100410,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100411,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100412,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100413,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100414,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100415,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100416,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100417,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100418,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100419,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100420,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100421,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100422,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100423,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100424,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100425,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100426,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100427,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100428,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100429,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100430,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100431,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100432,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100433,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100434,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100435,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100436,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100437,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100438,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100439,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100440,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100441,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100442,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100443,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100444,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100445,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100446,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100447,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100448,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100449,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100450,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100451,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100452,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100453,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100454,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100455,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100456,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100457,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100458,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100459,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100460,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100461,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100462,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100463,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100464,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100465,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100466,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100467,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100468,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100469,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100470,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100471,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100472,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100473,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100474,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100475,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100476,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100477,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100478,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100479,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100480,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100481,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100482,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100483,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100484,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100485,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100486,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100487,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100488,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100489,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100490,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100491,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100492,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100493,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100494,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100495,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100496,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100497,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100498,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100499,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100500,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100501,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100502,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100503,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100504,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100505,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100506,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100507,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100508,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100509,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-100510,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-100511,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-100512,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-100513,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-100514,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-100515,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-100516,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-100517,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-100518,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-100519,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-100520,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-100521,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-100522,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-100523,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-100524,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-100525,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-100526,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-100527,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
