year_week,region,category,total_units,avg_price_usd,holiday_peak_flag,prime_event_flag,marketing_push_flag,weather_disruption,year,month,quarter,week_number,week_start,avg_unit_cost_usd,avg_selling_price_usd,avg_cube_ft,avg_gross_margin_usd,avg_margin_pct,avg_holding_cost_daily,avg_stockout_penalty,avg_volume_m3,home_warehouse_id,home_wh_capacity,home_wh_fixed_cost,home_ship_cost,home_lead_time,home_distance_km,home_lane_efficiency,carbon_distance_km,carbon_weight_tonnes,carbon_kg_per_unit,lag_1_week_demand,lag_2_week_demand,lag_4_week_demand,rolling_4wk_mean,rolling_4wk_std,demand_trend,weeks_since_epoch,is_q4,region_demand_rank,category_velocity
2025-W04,East,ELECTRONICS,368.0,123.05375000000001,1,1,1,0.1810111317254174,2025,1,1,4,2025-01-20,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,443.0,370.0,345.0,341.5,98.23271688529579,98.0,29,0,2,0.099298
2025-W05,East,ELECTRONICS,533.0,86.96333333333332,1,1,1,0.040238095238095246,2025,2,1,5,2025-01-27,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,368.0,443.0,208.0,347.25,99.17450949378747,160.0,30,0,1,0.1124
2025-W06,East,ELECTRONICS,319.0,129.16333333333333,1,1,1,0.16020408163265307,2025,2,1,6,2025-02-03,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,533.0,368.0,370.0,428.5,77.91662210337411,163.0,31,0,2,0.091273
2025-W07,East,ELECTRONICS,173.0,112.44749999999999,1,1,1,0.09115027829313546,2025,2,1,7,2025-02-10,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,319.0,533.0,443.0,415.75,93.32872012408617,-124.0,32,0,8,0.05203
2025-W08,East,ELECTRONICS,207.0,177.89000000000001,1,0,1,0.19218923933209647,2025,2,1,8,2025-02-17,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,173.0,319.0,368.0,348.25,148.42590744206353,-195.0,33,0,6,0.054907
2025-W09,East,ELECTRONICS,408.0,133.716,1,0,1,0.13747835497835498,2025,2,1,9,2025-02-24,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,207.0,173.0,533.0,308.0,162.45204420587226,-326.0,34,0,2,0.112614
2025-W10,East,ELECTRONICS,242.0,164.87333333333333,1,0,1,0.13541743970315395,2025,3,1,10,2025-03-03,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,408.0,207.0,319.0,276.75,107.45658037861934,89.0,35,0,7,0.067768
2025-W11,East,ELECTRONICS,320.0,130.62625,1,0,1,0.23288497217068646,2025,3,1,11,2025-03-10,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,242.0,408.0,173.0,257.5,104.21292306299321,69.0,36,0,4,0.090703
2025-W12,East,ELECTRONICS,541.0,162.83083333333335,1,0,1,0.11504483611626469,2025,3,1,12,2025-03-17,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,320.0,242.0,207.0,294.25,89.33970748403725,113.0,37,0,1,0.144769
2025-W13,East,ELECTRONICS,222.0,123.46666666666665,1,0,1,0.21243970315398886,2025,3,1,13,2025-03-24,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,541.0,320.0,408.0,377.75,128.22993670226415,133.0,38,0,7,0.059184
2025-W14,East,ELECTRONICS,649.0,127.89999999999999,1,0,1,0.07522263450834879,2025,4,2,14,2025-03-31,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,222.0,541.0,242.0,331.25,146.0853061285312,-20.0,39,0,1,0.126338
2025-W15,East,ELECTRONICS,486.0,107.22125,1,0,1,0.2589053803339517,2025,4,2,15,2025-04-07,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,649.0,222.0,320.0,433.0,196.307581785999,329.0,40,0,1,0.098083
2025-W16,East,ELECTRONICS,159.0,155.7225,1,0,1,0.008316326530612253,2025,4,2,16,2025-04-14,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,486.0,649.0,541.0,474.5,181.43961346225728,-55.0,41,0,11,0.040182
2025-W17,East,ELECTRONICS,338.0,79.31714285714285,1,0,1,0.2551298701298701,2025,4,2,17,2025-04-21,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,159.0,486.0,222.0,379.0,229.05457864884517,-63.0,42,0,6,0.074945
2025-W18,East,ELECTRONICS,373.0,102.3075,1,0,0,0.030640074211502773,2025,5,2,18,2025-04-28,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,338.0,159.0,649.0,408.0,209.01834050309236,-311.0,43,0,2,0.084869
2025-W19,East,ELECTRONICS,388.0,108.81333333333333,1,0,1,0.24707792207792206,2025,5,2,19,2025-05-05,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,373.0,338.0,486.0,339.0,135.60481800683436,-113.0,44,0,3,0.079573
2025-W20,East,ELECTRONICS,621.0,120.55,1,0,1,0.1257235621521336,2025,5,2,20,2025-05-12,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,388.0,373.0,159.0,314.5,105.7623121280292,229.0,45,0,1,0.148992
2025-W21,East,ELECTRONICS,517.0,128.488,1,0,1,0.22478664192949904,2025,5,2,21,2025-05-19,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,621.0,388.0,338.0,430.0,129.04521171537777,283.0,46,0,1,0.105986
2025-W22,East,ELECTRONICS,535.0,108.697,1,0,1,0.1653246753246753,2025,5,2,22,2025-05-26,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,517.0,621.0,373.0,474.75,116.97969909347522,144.0,47,0,1,0.145183
2025-W23,East,ELECTRONICS,281.0,138.28333333333333,1,0,1,0.1527891156462585,2025,6,2,23,2025-06-02,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,535.0,517.0,388.0,515.25,96.2094070244693,147.0,48,0,4,0.060391
2025-W24,East,ELECTRONICS,516.0,145.0325,1,0,1,0.2516141001855287,2025,6,2,24,2025-06-09,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,281.0,535.0,621.0,488.5,145.587316297357,-340.0,49,0,1,0.117862
2025-W25,East,ELECTRONICS,592.0,109.86999999999999,1,0,1,0.1513450834879406,2025,6,2,25,2025-06-16,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,516.0,281.0,517.0,462.25,121.14832506752485,-1.0,50,0,1,0.141864
2025-W26,East,ELECTRONICS,739.0,128.84533333333331,1,0,1,0.14568645640074213,2025,6,2,26,2025-06-23,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,592.0,516.0,535.0,481.0,137.18843488671584,57.0,51,0,1,0.159267
2025-W27,East,ELECTRONICS,418.0,163.0822222222222,1,0,1,0.08361008039579468,2025,7,3,27,2025-06-30,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,739.0,592.0,281.0,532.0,191.22935618431254,458.0,52,0,2,0.092294
2025-W28,East,ELECTRONICS,86.0,161.92,1,0,1,0.1736734693877551,2025,7,3,28,2025-07-07,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,418.0,739.0,516.0,566.25,135.41141015438842,-98.0,53,0,19,0.017902
2025-W29,East,ELECTRONICS,506.0,153.21777777777777,1,0,1,0.11903125445982586,2025,7,3,29,2025-07-14,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,86.0,418.0,592.0,458.75,281.0093414817379,-506.0,54,0,1,0.117565
2025-W30,East,ELECTRONICS,132.0,162.74333333333334,1,0,1,0.20013986013986013,2025,7,3,30,2025-07-21,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,506.0,86.0,739.0,437.25,270.50985810748807,-233.0,55,0,10,0.040918
2025-W31,East,ELECTRONICS,65.0,182.81,0,0,1,0.12144871794871792,2025,7,3,31,2025-07-28,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,132.0,506.0,418.0,285.5,207.79717675335885,-286.0,56,0,19,0.014626
2025-W32,East,ELECTRONICS,230.0,99.06,0,0,1,0.18465873015873016,2025,8,3,32,2025-08-04,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,65.0,132.0,86.0,197.25,207.72638253240729,-21.0,57,0,4,0.07964
2025-W33,East,ELECTRONICS,302.0,167.755,0,0,1,0.1398506493506493,2025,8,3,33,2025-08-11,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,230.0,65.0,506.0,233.25,194.0470303818123,-276.0,58,0,3,0.083035
2025-W34,East,ELECTRONICS,311.0,76.26,0,0,1,0.21447330447330448,2025,8,3,34,2025-08-18,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,302.0,230.0,132.0,182.25,104.71031467816336,170.0,59,0,2,0.09581
2025-W35,East,ELECTRONICS,337.0,113.46285714285715,0,0,1,0.1788210678210678,2025,8,3,35,2025-08-25,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,311.0,302.0,65.0,227.0,113.92102527628512,246.0,60,0,1,0.111221
2025-W36,East,ELECTRONICS,457.0,141.697,0,0,1,0.1608214285714286,2025,9,3,36,2025-09-01,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,337.0,311.0,230.0,295.0,45.80392996239507,107.0,61,0,1,0.151626
2025-W37,East,ELECTRONICS,228.0,95.172,0,0,1,0.23549999999999996,2025,9,3,37,2025-09-08,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,457.0,337.0,302.0,351.75,71.71877950253563,155.0,62,0,3,0.084916
2025-W38,East,ELECTRONICS,164.0,138.0533333333333,0,0,1,0.02104308390022674,2025,9,3,38,2025-09-15,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,228.0,457.0,311.0,333.25,94.69380479559716,-83.0,63,0,7,0.048941
2025-W39,East,ELECTRONICS,54.0,33.74,0,0,1,0.20460317460317462,2025,9,3,39,2025-09-22,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,164.0,228.0,337.0,296.5,128.64550775937207,-173.0,64,0,18,0.018293
2025-W40,East,ELECTRONICS,193.0,148.065,0,0,1,0.1449801587301587,2025,10,4,40,2025-09-29,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,54.0,164.0,457.0,225.75,170.09090706638804,-403.0,65,1,5,0.082726
2025-W41,East,ELECTRONICS,226.0,94.9325,0,0,1,0.012644557823129272,2025,10,4,41,2025-10-06,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,193.0,54.0,228.0,159.75,75.19917996006777,-35.0,66,1,4,0.089932
2025-W42,East,ELECTRONICS,77.0,128.83333333333334,0,0,1,0.020925170068027212,2025,10,4,42,2025-10-13,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,226.0,193.0,164.0,159.25,74.59836906170709,62.0,67,1,12,0.033891
2025-W43,East,ELECTRONICS,145.0,66.77333333333333,0,0,1,0.0984761904761905,2025,10,4,43,2025-10-20,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,77.0,226.0,54.0,137.5,84.74471468278513,23.0,68,1,5,0.070525
2025-W44,East,ELECTRONICS,160.0,117.4125,0,0,1,0.10064285714285712,2025,10,4,44,2025-10-27,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,145.0,77.0,193.0,160.25,64.70123646422834,-48.0,69,1,3,0.083074
2025-W45,East,ELECTRONICS,79.0,179.54,0,0,0,-0.0019999999999999623,2025,11,4,45,2025-11-03,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,160.0,145.0,226.0,152.0,61.139185470531025,-66.0,70,1,8,0.048947
2025-W46,East,ELECTRONICS,106.0,187.82,0,0,1,0.06335714285714286,2025,11,4,46,2025-11-10,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,79.0,160.0,77.0,115.25,43.4539986652551,2.0,71,1,6,0.075177
2025-W47,East,ELECTRONICS,101.0,166.72,0,0,0,0.10726190476190475,2025,11,4,47,2025-11-17,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,106.0,79.0,145.0,122.5,36.86461718233341,-39.0,72,1,5,0.070139
2025-W48,East,ELECTRONICS,158.0,168.19333333333336,0,0,1,0.1213095238095238,2025,11,4,48,2025-11-24,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,101.0,106.0,160.0,111.5,34.39476704383956,-59.0,73,1,3,0.102664
2025-W49,East,ELECTRONICS,73.0,187.77,0,0,0,0.021428571428571432,2025,12,4,49,2025-12-01,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,158.0,101.0,79.0,111.0,33.45643934033215,79.0,74,1,5,0.086085
2025-W50,East,ELECTRONICS,48.0,196.67,0,0,1,-0.003809523809523842,2025,12,4,50,2025-12-08,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,73.0,158.0,106.0,109.5,35.444792753426064,-33.0,75,1,5,0.082474
2026-W02,East,ELECTRONICS,70.0,168.115,0,0,0,-0.28857142857142865,2026,1,1,2,2026-01-05,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,48.0,73.0,101.0,95.0,47.25110227991151,-53.0,79,0,1,0.209581
2026-W03,East,ELECTRONICS,37.0,31.96,0,0,0,-0.10800000000000001,2026,1,1,3,2026-01-12,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.002189176484703059,0.067864,70.0,48.0,158.0,87.25,48.4656235559459,-88.0,80,0,6,0.105114
2024-W29,East,HOME,39.0,83.31,0,1,0,-0.11571428571428569,2024,7,3,29,2024-07-15,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,,,,,,,2,0,6,0.104558
2024-W32,East,HOME,67.0,197.18,0,1,1,0.1714285714285714,2024,8,3,32,2024-08-05,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,39.0,,,39.0,,,5,0,7,0.057659
2024-W34,East,HOME,115.0,142.64000000000001,0,1,1,0.21345238095238095,2024,8,3,34,2024-08-19,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,67.0,39.0,,53.0,19.79898987322333,,7,0,2,0.095913
2024-W35,East,HOME,71.0,41.51,0,1,1,0.3224047619047619,2024,8,3,35,2024-08-26,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,115.0,67.0,,73.66666666666667,38.4360941477322,,8,0,7,0.062888
2024-W36,East,HOME,66.0,190.57,0,1,1,0.2755714285714285,2024,9,3,36,2024-09-02,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,71.0,115.0,39.0,73.0,31.411250638372657,32.0,9,0,8,0.05042
2024-W38,East,HOME,37.0,181.34,0,1,1,0.22066666666666662,2024,9,3,38,2024-09-16,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,66.0,71.0,67.0,79.75,23.59908190304586,-1.0,11,0,15,0.021095
2024-W39,East,HOME,45.0,181.52,0,1,1,0.2396190476190476,2024,9,3,39,2024-09-23,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,37.0,66.0,115.0,72.25,32.201190454184555,-78.0,12,0,13,0.030717
2024-W40,East,HOME,145.0,125.0,0,1,1,0.08741496598639453,2024,9,3,40,2024-09-30,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,45.0,37.0,71.0,54.75,16.33758448078132,-26.0,13,0,4,0.077375
2024-W41,East,HOME,115.0,38.555,0,1,1,0.24972789115646257,2024,10,4,41,2024-10-07,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,145.0,45.0,66.0,73.25,49.3718880875882,79.0,14,1,7,0.048646
2024-W43,East,HOME,77.0,31.869999999999997,0,1,1,0.23497448979591834,2024,10,4,43,2024-10-21,102.33985585585584,111.21506306306307,0.8488468468468469,8.87520720720721,-0.9938938072072073,0.07009594954954955,222.43012612612614,0.024036846846846847,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.004807369369369369,0.149028,115.0,145.0,37.0,85.5,52.92447448959697,78.0,16,1,12,0.038251
