canonical_warehouse_id,sku_id,starting_inventory_units,inventory_value_usd,daily_holding_cost_usd
WH-CENTRAL,SKU-102406,566,17013.96,11.6534
WH-CENTRAL,SKU-102410,2807,335127.73,229.5396
WH-CENTRAL,SKU-102421,2084,99031.68,67.83
WH-CENTRAL,SKU-102422,2102,143545.58,98.3189
WH-CENTRAL,SKU-102428,534,63754.26,43.6673
WH-CENTRAL,SKU-102444,1923,75016.23,51.3806
WH-CENTRAL,SKU-102446,1232,147088.48,100.7456
WH-CENTRAL,SKU-102447,2315,198488.1,135.9507
WH-CENTRAL,SKU-102450,1494,33346.08,22.8403
WH-CENTRAL,SKU-102453,2638,313605.44,214.7992
WH-CENTRAL,SKU-102454,1602,132773.76,90.9407
WH-CENTRAL,SKU-102456,1224,117956.88,80.7926
WH-CENTRAL,SKU-102459,2958,114297.12,78.2864
WH-CENTRAL,SKU-102467,2561,38363.78,26.2759
WH-CENTRAL,SKU-102471,1256,149313.28,102.2698
WH-CENTRAL,SKU-102480,2892,112816.92,77.2713
WH-CENTRAL,SKU-102487,585,36182.25,24.7824
WH-CENTRAL,SKU-102505,1353,83683.05,57.3171
WH-CENTRAL,SKU-102513,1287,49729.68,34.0617
WH-CENTRAL,SKU-102514,661,19869.66,13.6093
WH-CENTRAL,SKU-102520,2115,107822.7,73.8516
WH-CENTRAL,SKU-102523,2669,165077.65,113.0668
WH-CENTRAL,SKU-102535,2932,158415.96,108.5045
WH-CENTRAL,SKU-102540,1494,33346.08,22.8403
WH-CENTRAL,SKU-102541,2809,173736.65,118.9977
WH-CENTRAL,SKU-102545,646,26091.94,17.8709
WH-CENTRAL,SKU-102547,872,41437.44,28.3819
WH-CENTRAL,SKU-102548,2832,193397.28,132.464
WH-CENTRAL,SKU-102556,2401,122402.98,83.8381
WH-CENTRAL,SKU-102559,2822,174540.7,119.5484
WH-CENTRAL,SKU-102562,1131,93737.28,64.2035
WH-CENTRAL,SKU-102564,2189,210953.93,144.4893
WH-CENTRAL,SKU-102570,2892,112816.92,77.2713
WH-CENTRAL,SKU-102575,2436,36491.28,24.9934
WH-CENTRAL,SKU-102578,734,82560.32,56.5481
WH-CENTRAL,SKU-102585,592,22874.88,15.6679
WH-CENTRAL,SKU-102588,1615,63001.15,43.1512
WH-CENTRAL,SKU-102590,2807,335127.73,229.5396
WH-CENTRAL,SKU-102592,2016,102775.68,70.3947
WH-CENTRAL,SKU-102593,1425,21346.5,14.6205
WH-CENTRAL,SKU-102596,510,57364.8,39.2909
WH-CENTRAL,SKU-102601,2084,99031.68,67.83
WH-CENTRAL,SKU-102611,2210,33105.8,22.6746
WH-CENTRAL,SKU-102612,2006,44773.92,30.6677
WH-CENTRAL,SKU-102614,2483,279287.84,191.2928
WH-CENTRAL,SKU-102624,1923,75016.23,51.3806
WH-CENTRAL,SKU-102627,2315,198488.1,135.9507
WH-CENTRAL,SKU-102634,1602,132773.76,90.9407
WH-CENTRAL,SKU-102652,1131,93737.28,64.2035
WH-CENTRAL,SKU-102655,965,45856.8,31.4088
WH-CENTRAL,SKU-102670,2488,206205.44,141.2363
WH-CENTRAL,SKU-102675,592,22874.88,15.6679
WH-CENTRAL,SKU-102688,797,66055.36,45.2433
WH-CENTRAL,SKU-102690,1588,153035.56,104.8191
WH-CENTRAL,SKU-102694,661,19869.66,13.6093
WH-CENTRAL,SKU-102695,2627,312875.7,214.2975
WH-CENTRAL,SKU-102701,2210,33105.8,22.6746
WH-CENTRAL,SKU-102704,2483,279287.84,191.2928
WH-CENTRAL,SKU-102705,1462,173802.56,119.0434
WH-CENTRAL,SKU-102710,1953,133370.37,91.3496
WH-CENTRAL,SKU-102711,1068,41267.52,28.2657
WH-CENTRAL,SKU-102722,2646,297622.08,203.8505
WH-CENTRAL,SKU-102723,2638,313605.44,214.7992
WH-CENTRAL,SKU-102734,2477,295729.03,202.5542
WH-CENTRAL,SKU-102739,2822,174540.7,119.5484
WH-CENTRAL,SKU-102749,2816,335385.6,229.7152
WH-CENTRAL,SKU-102753,616,52815.84,36.1752
WH-CENTRAL,SKU-102760,2488,206205.44,141.2363
WH-CENTRAL,SKU-102763,920,43718.4,29.9442
WH-CENTRAL,SKU-102764,2579,176119.91,120.6301
WH-CENTRAL,SKU-102767,1780,211998.0,145.2035
WH-CENTRAL,SKU-102774,801,17878.32,12.2457
WH-CENTRAL,SKU-102784,661,19869.66,13.6093
WH-CENTRAL,SKU-102791,2210,33105.8,22.6746
WH-CENTRAL,SKU-102794,2483,279287.84,191.2928
WH-CENTRAL,SKU-102795,1462,173802.56,119.0434
WH-CENTRAL,SKU-102802,898,26993.88,18.4889
WH-CENTRAL,SKU-102803,1586,188892.6,129.378
WH-CENTRAL,SKU-102805,2932,158415.96,108.5045
WH-CENTRAL,SKU-102806,1232,147088.48,100.7456
WH-CENTRAL,SKU-102807,2315,198488.1,135.9507
WH-CENTRAL,SKU-102812,2646,297622.08,203.8505
WH-CENTRAL,SKU-102815,646,26091.94,17.8709
WH-CENTRAL,SKU-102825,1382,118492.68,81.1593
WH-CENTRAL,SKU-102841,1626,87852.78,60.1734
WH-CENTRAL,SKU-102842,1950,232810.5,159.4593
WH-CENTRAL,SKU-102851,1894,76498.66,52.3956
WH-CENTRAL,SKU-102852,2942,283520.54,194.1926
WH-CENTRAL,SKU-102856,566,17013.96,11.6534
WH-CENTRAL,SKU-102859,862,46573.86,31.9
WH-CENTRAL,SKU-102866,510,57364.8,39.2909
WH-CENTRAL,SKU-102867,1372,163103.36,111.7151
WH-CENTRAL,SKU-102870,1588,153035.56,104.8191
WH-CENTRAL,SKU-102875,2627,312875.7,214.2975
WH-CENTRAL,SKU-102881,2210,33105.8,22.6746
WH-CENTRAL,SKU-102890,1953,133370.37,91.3496
WH-CENTRAL,SKU-102895,2932,158415.96,108.5045
WH-CENTRAL,SKU-102896,1232,147088.48,100.7456
WH-CENTRAL,SKU-102903,2638,313605.44,214.7992
WH-CENTRAL,SKU-102910,2629,79027.74,54.1285
WH-CENTRAL,SKU-102924,2189,210953.93,144.4893
WH-CENTRAL,SKU-102925,965,45856.8,31.4088
WH-CENTRAL,SKU-102927,1172,45286.08,31.0182
WH-CENTRAL,SKU-102928,888,26693.28,18.283
WH-CENTRAL,SKU-102929,2816,335385.6,229.7152
WH-CENTRAL,SKU-102933,616,52815.84,36.1752
WH-CENTRAL,SKU-102950,2807,335127.73,229.5396
WH-CENTRAL,SKU-102951,740,63447.6,43.4572
WH-CENTRAL,SKU-102954,801,17878.32,12.2457
WH-CENTRAL,SKU-102955,1353,83683.05,57.3171
WH-CENTRAL,SKU-102956,510,57364.8,39.2909
WH-CENTRAL,SKU-102962,2102,143545.58,98.3189
WH-CENTRAL,SKU-102970,2115,107822.7,73.8516
WH-CENTRAL,SKU-102974,2483,279287.84,191.2928
WH-CENTRAL,SKU-102981,1068,41267.52,28.2657
WH-CENTRAL,SKU-102982,898,26993.88,18.4889
WH-CENTRAL,SKU-102984,1923,75016.23,51.3806
WH-CENTRAL,SKU-103000,2629,79027.74,54.1285
WH-CENTRAL,SKU-103002,2237,87265.37,59.7704
WH-CENTRAL,SKU-103018,888,26693.28,18.283
WH-CENTRAL,SKU-103019,2816,335385.6,229.7152
WH-CENTRAL,SKU-103020,2892,112816.92,77.2713
WH-CENTRAL,SKU-103029,1460,173564.8,118.8805
WH-CENTRAL,SKU-103045,1353,83683.05,57.3171
WH-CENTRAL,SKU-103048,797,66055.36,45.2433
WH-CENTRAL,SKU-103050,1588,153035.56,104.8191
WH-CENTRAL,SKU-103059,790,67734.6,46.3935
WH-CENTRAL,SKU-103060,2115,107822.7,73.8516
WH-CENTRAL,SKU-103067,2851,115151.89,78.8701
WH-CENTRAL,SKU-103079,2935,43966.3,30.1131
WH-CENTRAL,SKU-103080,1494,33346.08,22.8403
WH-CENTRAL,SKU-103087,872,41437.44,28.3819
WH-CENTRAL,SKU-103089,2958,114297.12,78.2864
WH-CENTRAL,SKU-103093,2593,140099.79,95.9592
WH-CENTRAL,SKU-103095,1382,118492.68,81.1593
WH-CENTRAL,SKU-103100,1339,150610.72,103.1579
WH-CENTRAL,SKU-103107,1172,45286.08,31.0182
WH-CENTRAL,SKU-103111,1626,87852.78,60.1734
WH-CENTRAL,SKU-103122,2942,283520.54,194.1926
WH-CENTRAL,SKU-103123,920,43718.4,29.9442
WH-CENTRAL,SKU-103129,862,46573.86,31.9
WH-CENTRAL,SKU-103130,2807,335127.73,229.5396
WH-CENTRAL,SKU-103131,740,63447.6,43.4572
WH-CENTRAL,SKU-103137,1372,163103.36,111.7151
WH-CENTRAL,SKU-103141,2084,99031.68,67.83
WH-CENTRAL,SKU-103142,2102,143545.58,98.3189
WH-CENTRAL,SKU-103148,534,63754.26,43.6673
WH-CENTRAL,SKU-103163,1586,188892.6,129.378
WH-CENTRAL,SKU-103164,1923,75016.23,51.3806
WH-CENTRAL,SKU-103169,2935,43966.3,30.1131
WH-CENTRAL,SKU-103172,2646,297622.08,203.8505
WH-CENTRAL,SKU-103173,2638,313605.44,214.7992
WH-CENTRAL,SKU-103174,1602,132773.76,90.9407
WH-CENTRAL,SKU-103178,2832,193397.28,132.464
WH-CENTRAL,SKU-103194,2189,210953.93,144.4893
WH-CENTRAL,SKU-103195,965,45856.8,31.4088
WH-CENTRAL,SKU-103198,888,26693.28,18.283
WH-CENTRAL,SKU-103200,2892,112816.92,77.2713
WH-CENTRAL,SKU-103201,1626,87852.78,60.1734
WH-CENTRAL,SKU-103202,1950,232810.5,159.4593
WH-CENTRAL,SKU-103207,585,36182.25,24.7824
WH-CENTRAL,SKU-103211,1894,76498.66,52.3956
WH-CENTRAL,SKU-103216,566,17013.96,11.6534
WH-CENTRAL,SKU-103218,1615,63001.15,43.1512
WH-CENTRAL,SKU-103229,1875,75731.25,51.87
WH-CENTRAL,SKU-103230,1588,153035.56,104.8191
WH-CENTRAL,SKU-103235,2627,312875.7,214.2975
WH-CENTRAL,SKU-103239,790,67734.6,46.3935
WH-CENTRAL,SKU-103242,2006,44773.92,30.6677
WH-CENTRAL,SKU-103245,1462,173802.56,119.0434
WH-CENTRAL,SKU-103249,2079,98794.08,67.6673
WH-CENTRAL,SKU-103252,898,26993.88,18.4889
WH-CENTRAL,SKU-103258,822,41905.56,28.7026
WH-CENTRAL,SKU-103261,2809,173736.65,118.9977
WH-CENTRAL,SKU-103267,872,41437.44,28.3819
WH-CENTRAL,SKU-103273,2593,140099.79,95.9592
WH-CENTRAL,SKU-103278,2959,66044.88,45.2372
WH-CENTRAL,SKU-103280,1339,150610.72,103.1579
WH-CENTRAL,SKU-103282,1131,93737.28,64.2035
WH-CENTRAL,SKU-103284,2189,210953.93,144.4893
WH-CENTRAL,SKU-103285,965,45856.8,31.4088
WH-CENTRAL,SKU-103289,2816,335385.6,229.7152
WH-CENTRAL,SKU-103290,2892,112816.92,77.2713
WH-CENTRAL,SKU-103292,1950,232810.5,159.4593
WH-CENTRAL,SKU-103296,1537,34305.84,23.4977
WH-CENTRAL,SKU-103301,1894,76498.66,52.3956
WH-CENTRAL,SKU-103306,566,17013.96,11.6534
WH-CENTRAL,SKU-103311,740,63447.6,43.4572
WH-CENTRAL,SKU-103312,2016,102775.68,70.3947
WH-CENTRAL,SKU-103313,1425,21346.5,14.6205
WH-CENTRAL,SKU-103318,797,66055.36,45.2433
WH-CENTRAL,SKU-103327,2448,132265.44,90.5931
WH-CENTRAL,SKU-103330,2115,107822.7,73.8516
WH-CENTRAL,SKU-103335,1462,173802.56,119.0434
WH-CENTRAL,SKU-103337,2851,115151.89,78.8701
WH-CENTRAL,SKU-103346,1232,147088.48,100.7456
WH-CENTRAL,SKU-103351,2809,173736.65,118.9977
WH-CENTRAL,SKU-103358,2832,193397.28,132.464
WH-CENTRAL,SKU-103361,970,115527.0,79.1277
WH-CENTRAL,SKU-103363,2593,140099.79,95.9592
WH-CENTRAL,SKU-103374,2189,210953.93,144.4893
WH-CENTRAL,SKU-103378,888,26693.28,18.283
WH-CENTRAL,SKU-103384,2624,133771.52,91.6248
WH-CENTRAL,SKU-103394,2579,176119.91,120.6301
WH-CENTRAL,SKU-103398,1615,63001.15,43.1512
WH-CENTRAL,SKU-103409,1875,75731.25,51.87
WH-CENTRAL,SKU-103414,661,19869.66,13.6093
WH-CENTRAL,SKU-103418,534,63754.26,43.6673
WH-CENTRAL,SKU-103421,2210,33105.8,22.6746
WH-CENTRAL,SKU-103424,2483,279287.84,191.2928
WH-CENTRAL,SKU-103426,1960,162444.8,111.2633
WH-CENTRAL,SKU-103427,2851,115151.89,78.8701
WH-CENTRAL,SKU-103431,1068,41267.52,28.2657
WH-CENTRAL,SKU-103443,2638,313605.44,214.7992
WH-CENTRAL,SKU-103448,2832,193397.28,132.464
WH-CENTRAL,SKU-103454,2477,295729.03,202.5542
WH-CENTRAL,SKU-103455,1382,118492.68,81.1593
WH-CENTRAL,SKU-103460,1339,150610.72,103.1579
WH-CENTRAL,SKU-103463,2251,90917.89,62.2717
WH-CENTRAL,SKU-103467,1172,45286.08,31.0182
WH-CENTRAL,SKU-103468,888,26693.28,18.283
WH-CENTRAL,SKU-103475,2436,36491.28,24.9934
WH-CENTRAL,SKU-103476,1537,34305.84,23.4977
WH-CENTRAL,SKU-103478,734,82560.32,56.5481
WH-CENTRAL,SKU-103485,592,22874.88,15.6679
WH-CENTRAL,SKU-103486,566,17013.96,11.6534
WH-CENTRAL,SKU-103488,1615,63001.15,43.1512
WH-CENTRAL,SKU-103496,510,57364.8,39.2909
WH-CENTRAL,SKU-103498,797,66055.36,45.2433
WH-CENTRAL,SKU-103509,790,67734.6,46.3935
WH-CENTRAL,SKU-103510,2115,107822.7,73.8516
WH-CENTRAL,SKU-103516,1960,162444.8,111.2633
WH-CENTRAL,SKU-103517,2851,115151.89,78.8701
WH-CENTRAL,SKU-103521,1068,41267.52,28.2657
WH-CENTRAL,SKU-103522,898,26993.88,18.4889
WH-CENTRAL,SKU-103523,1586,188892.6,129.378
WH-CENTRAL,SKU-103537,872,41437.44,28.3819
WH-CENTRAL,SKU-103538,2832,193397.28,132.464
WH-CENTRAL,SKU-103540,2629,79027.74,54.1285
WH-CENTRAL,SKU-103544,2477,295729.03,202.5542
WH-CENTRAL,SKU-103549,2822,174540.7,119.5484
WH-CENTRAL,SKU-103555,965,45856.8,31.4088
WH-CENTRAL,SKU-103559,2816,335385.6,229.7152
WH-CENTRAL,SKU-103560,2892,112816.92,77.2713
WH-CENTRAL,SKU-103563,616,52815.84,36.1752
WH-CENTRAL,SKU-103566,1537,34305.84,23.4977
WH-CENTRAL,SKU-103574,2579,176119.91,120.6301
WH-CENTRAL,SKU-103575,592,22874.88,15.6679
WH-CENTRAL,SKU-103576,566,17013.96,11.6534
WH-CENTRAL,SKU-103577,1780,211998.0,145.2035
WH-CENTRAL,SKU-103578,1615,63001.15,43.1512
WH-CENTRAL,SKU-103585,1353,83683.05,57.3171
WH-CENTRAL,SKU-103586,510,57364.8,39.2909
WH-CENTRAL,SKU-103595,2627,312875.7,214.2975
WH-CENTRAL,SKU-103608,2917,281111.29,192.5424
WH-CENTRAL,SKU-103610,1953,133370.37,91.3496
WH-CENTRAL,SKU-103618,822,41905.56,28.7026
WH-CENTRAL,SKU-103621,2809,173736.65,118.9977
WH-CENTRAL,SKU-103624,1602,132773.76,90.9407
WH-CENTRAL,SKU-103640,1339,150610.72,103.1579
WH-CENTRAL,SKU-103646,1842,125790.18,86.1577
WH-CENTRAL,SKU-103649,2816,335385.6,229.7152
WH-CENTRAL,SKU-103650,2892,112816.92,77.2713
WH-CENTRAL,SKU-103665,592,22874.88,15.6679
WH-CENTRAL,SKU-103672,2016,102775.68,70.3947
WH-CENTRAL,SKU-103677,1372,163103.36,111.7151
WH-CENTRAL,SKU-103682,2102,143545.58,98.3189
WH-CENTRAL,SKU-103687,2448,132265.44,90.5931
WH-CENTRAL,SKU-103688,534,63754.26,43.6673
WH-CENTRAL,SKU-103690,2115,107822.7,73.8516
WH-CENTRAL,SKU-103693,2669,165077.65,113.0668
WH-CENTRAL,SKU-103694,2483,279287.84,191.2928
WH-CENTRAL,SKU-103696,1960,162444.8,111.2633
WH-CENTRAL,SKU-103711,2809,173736.65,118.9977
WH-CENTRAL,SKU-103715,646,26091.94,17.8709
WH-CENTRAL,SKU-103727,2561,38363.78,26.2759
WH-CENTRAL,SKU-103732,1131,93737.28,64.2035
WH-CENTRAL,SKU-103733,2251,90917.89,62.2717
WH-CENTRAL,SKU-103741,1626,87852.78,60.1734
WH-CENTRAL,SKU-103750,2488,206205.44,141.2363
WH-CENTRAL,SKU-103751,1894,76498.66,52.3956
WH-CENTRAL,SKU-103754,2579,176119.91,120.6301
WH-CENTRAL,SKU-103756,566,17013.96,11.6534
WH-CENTRAL,SKU-103760,2807,335127.73,229.5396
WH-CENTRAL,SKU-103765,1353,83683.05,57.3171
WH-CENTRAL,SKU-103769,1875,75731.25,51.87
WH-CENTRAL,SKU-103771,2084,99031.68,67.83
WH-CENTRAL,SKU-103787,2851,115151.89,78.8701
WH-CENTRAL,SKU-103794,1923,75016.23,51.3806
WH-CENTRAL,SKU-103802,2646,297622.08,203.8505
WH-CENTRAL,SKU-103809,2958,114297.12,78.2864
WH-CENTRAL,SKU-103810,2629,79027.74,54.1285
WH-CENTRAL,SKU-103811,970,115527.0,79.1277
WH-CENTRAL,SKU-103813,2593,140099.79,95.9592
WH-CENTRAL,SKU-103822,1131,93737.28,64.2035
WH-CENTRAL,SKU-103824,2189,210953.93,144.4893
WH-CENTRAL,SKU-103825,965,45856.8,31.4088
WH-CENTRAL,SKU-103831,1626,87852.78,60.1734
WH-CENTRAL,SKU-103833,616,52815.84,36.1752
WH-CENTRAL,SKU-103839,1460,173564.8,118.8805
WH-CENTRAL,SKU-103844,2579,176119.91,120.6301
WH-CENTRAL,SKU-103845,592,22874.88,15.6679
WH-CENTRAL,SKU-103848,1615,63001.15,43.1512
WH-CENTRAL,SKU-103852,2016,102775.68,70.3947
WH-CENTRAL,SKU-103866,968,37761.68,25.864
WH-CENTRAL,SKU-103867,2448,132265.44,90.5931
WH-CENTRAL,SKU-103868,534,63754.26,43.6673
WH-CENTRAL,SKU-103870,2115,107822.7,73.8516
WH-CENTRAL,SKU-103872,2006,44773.92,30.6677
WH-CENTRAL,SKU-103880,1953,133370.37,91.3496
WH-CENTRAL,SKU-103886,1232,147088.48,100.7456
WH-CENTRAL,SKU-103889,2935,43966.3,30.1131
WH-CENTRAL,SKU-103892,2646,297622.08,203.8505
WH-CENTRAL,SKU-103896,1224,117956.88,80.7926
WH-CENTRAL,SKU-103898,2832,193397.28,132.464
WH-CENTRAL,SKU-103903,2593,140099.79,95.9592
WH-CENTRAL,SKU-103906,2401,122402.98,83.8381
WH-CENTRAL,SKU-103913,2251,90917.89,62.2717
WH-CENTRAL,SKU-103914,2189,210953.93,144.4893
WH-CENTRAL,SKU-103921,1626,87852.78,60.1734
WH-CENTRAL,SKU-103922,1950,232810.5,159.4593
WH-CENTRAL,SKU-103933,920,43718.4,29.9442
WH-CENTRAL,SKU-103936,566,17013.96,11.6534
WH-CENTRAL,SKU-103939,862,46573.86,31.9
WH-CENTRAL,SKU-103950,1588,153035.56,104.8191
WH-CENTRAL,SKU-103957,2448,132265.44,90.5931
WH-CENTRAL,SKU-103959,790,67734.6,46.3935
WH-CENTRAL,SKU-103960,2115,107822.7,73.8516
WH-CENTRAL,SKU-103973,1586,188892.6,129.378
WH-CENTRAL,SKU-103979,2935,43966.3,30.1131
WH-CENTRAL,SKU-103980,1494,33346.08,22.8403
WH-CENTRAL,SKU-103989,2958,114297.12,78.2864
WH-CENTRAL,SKU-103991,970,115527.0,79.1277
WH-CENTRAL,SKU-103994,2477,295729.03,202.5542
WH-CENTRAL,SKU-104002,1131,93737.28,64.2035
WH-CENTRAL,SKU-104003,2251,90917.89,62.2717
WH-CENTRAL,SKU-104008,888,26693.28,18.283
WH-CENTRAL,SKU-104011,1626,87852.78,60.1734
WH-CENTRAL,SKU-104012,1950,232810.5,159.4593
WH-CENTRAL,SKU-104022,2942,283520.54,194.1926
WH-CENTRAL,SKU-104026,566,17013.96,11.6534
WH-CENTRAL,SKU-104036,510,57364.8,39.2909
WH-CENTRAL,SKU-104048,534,63754.26,43.6673
WH-CENTRAL,SKU-104052,2006,44773.92,30.6677
WH-CENTRAL,SKU-104061,1068,41267.52,28.2657
WH-CENTRAL,SKU-104065,2932,158415.96,108.5045
WH-CENTRAL,SKU-104066,1232,147088.48,100.7456
WH-CENTRAL,SKU-104070,1494,33346.08,22.8403
WH-CENTRAL,SKU-104071,2809,173736.65,118.9977
WH-CENTRAL,SKU-104085,1382,118492.68,81.1593
WH-CENTRAL,SKU-104089,2822,174540.7,119.5484
WH-CENTRAL,SKU-104095,965,45856.8,31.4088
WH-CENTRAL,SKU-104099,2816,335385.6,229.7152
WH-CENTRAL,SKU-104100,2892,112816.92,77.2713
WH-CENTRAL,SKU-104102,1950,232810.5,159.4593
WH-CENTRAL,SKU-104104,2624,133771.52,91.6248
WH-CENTRAL,SKU-104115,592,22874.88,15.6679
WH-CENTRAL,SKU-104118,1615,63001.15,43.1512
WH-CENTRAL,SKU-104122,2016,102775.68,70.3947
WH-CENTRAL,SKU-104123,1425,21346.5,14.6205
WH-CENTRAL,SKU-104127,1372,163103.36,111.7151
WH-CENTRAL,SKU-104130,1588,153035.56,104.8191
WH-CENTRAL,SKU-104152,898,26993.88,18.4889
WH-CENTRAL,SKU-104158,822,41905.56,28.7026
WH-CENTRAL,SKU-104160,1494,33346.08,22.8403
WH-CENTRAL,SKU-104161,2809,173736.65,118.9977
WH-CENTRAL,SKU-104169,2958,114297.12,78.2864
WH-CENTRAL,SKU-104173,2593,140099.79,95.9592
WH-CENTRAL,SKU-104189,2816,335385.6,229.7152
WH-CENTRAL,SKU-104193,616,52815.84,36.1752
WH-CENTRAL,SKU-104194,2624,133771.52,91.6248
WH-CENTRAL,SKU-104214,801,17878.32,12.2457
WH-CENTRAL,SKU-104218,797,66055.36,45.2433
WH-CENTRAL,SKU-104221,2084,99031.68,67.83
WH-CENTRAL,SKU-104222,2102,143545.58,98.3189
WH-CENTRAL,SKU-104223,1287,49729.68,34.0617
WH-CENTRAL,SKU-104232,2006,44773.92,30.6677
WH-CENTRAL,SKU-104238,2917,281111.29,192.5424
WH-CENTRAL,SKU-104240,1953,133370.37,91.3496
WH-CENTRAL,SKU-104244,1923,75016.23,51.3806
WH-CENTRAL,SKU-104256,1224,117956.88,80.7926
WH-CENTRAL,SKU-104269,2822,174540.7,119.5484
WH-CENTRAL,SKU-104280,2892,112816.92,77.2713
WH-CENTRAL,SKU-104281,1626,87852.78,60.1734
WH-CENTRAL,SKU-104284,2624,133771.52,91.6248
WH-CENTRAL,SKU-104286,1537,34305.84,23.4977
WH-CENTRAL,SKU-104290,2488,206205.44,141.2363
WH-CENTRAL,SKU-104291,1894,76498.66,52.3956
WH-CENTRAL,SKU-104294,2579,176119.91,120.6301
WH-CENTRAL,SKU-104305,1353,83683.05,57.3171
WH-CENTRAL,SKU-104309,1875,75731.25,51.87
WH-CENTRAL,SKU-104314,661,19869.66,13.6093
WH-CENTRAL,SKU-104316,968,37761.68,25.864
WH-CENTRAL,SKU-104318,534,63754.26,43.6673
WH-CENTRAL,SKU-104322,2006,44773.92,30.6677
WH-CENTRAL,SKU-104323,2669,165077.65,113.0668
WH-CENTRAL,SKU-104324,2483,279287.84,191.2928
WH-CENTRAL,SKU-104326,1960,162444.8,111.2633
WH-CENTRAL,SKU-104327,2851,115151.89,78.8701
WH-CENTRAL,SKU-104357,2561,38363.78,26.2759
WH-CENTRAL,SKU-104359,2822,174540.7,119.5484
WH-CENTRAL,SKU-104368,888,26693.28,18.283
WH-CENTRAL,SKU-104376,1537,34305.84,23.4977
WH-CENTRAL,SKU-104384,2579,176119.91,120.6301
WH-CENTRAL,SKU-104387,1780,211998.0,145.2035
WH-CENTRAL,SKU-104392,2016,102775.68,70.3947
WH-CENTRAL,SKU-104399,1875,75731.25,51.87
WH-CENTRAL,SKU-104405,2627,312875.7,214.2975
WH-CENTRAL,SKU-104413,2669,165077.65,113.0668
WH-CENTRAL,SKU-104421,1068,41267.52,28.2657
WH-CENTRAL,SKU-104423,1586,188892.6,129.378
WH-CENTRAL,SKU-104437,872,41437.44,28.3819
WH-CENTRAL,SKU-104438,2832,193397.28,132.464
WH-CENTRAL,SKU-104442,2237,87265.37,59.7704
WH-CENTRAL,SKU-104443,2593,140099.79,95.9592
WH-CENTRAL,SKU-104444,2477,295729.03,202.5542
WH-CENTRAL,SKU-104447,2561,38363.78,26.2759
WH-CENTRAL,SKU-104449,2822,174540.7,119.5484
WH-CENTRAL,SKU-104466,1537,34305.84,23.4977
WH-CENTRAL,SKU-104467,585,36182.25,24.7824
WH-CENTRAL,SKU-104468,734,82560.32,56.5481
WH-CENTRAL,SKU-104475,592,22874.88,15.6679
WH-CENTRAL,SKU-104476,566,17013.96,11.6534
WH-CENTRAL,SKU-104479,862,46573.86,31.9
WH-CENTRAL,SKU-104482,2016,102775.68,70.3947
WH-CENTRAL,SKU-104490,1588,153035.56,104.8191
WH-CENTRAL,SKU-104493,1287,49729.68,34.0617
WH-CENTRAL,SKU-104495,2627,312875.7,214.2975
WH-CENTRAL,SKU-104498,534,63754.26,43.6673
WH-CENTRAL,SKU-104507,2851,115151.89,78.8701
WH-CENTRAL,SKU-104509,2079,98794.08,67.6673
WH-CENTRAL,SKU-104514,1923,75016.23,51.3806
WH-CENTRAL,SKU-104517,2315,198488.1,135.9507
WH-CENTRAL,SKU-104522,2646,297622.08,203.8505
WH-CENTRAL,SKU-104529,2958,114297.12,78.2864
WH-CENTRAL,SKU-104532,2237,87265.37,59.7704
WH-CENTRAL,SKU-104535,1382,118492.68,81.1593
WH-CENTRAL,SKU-104546,1842,125790.18,86.1577
WH-CENTRAL,SKU-104551,1626,87852.78,60.1734
WH-CENTRAL,SKU-104557,585,36182.25,24.7824
WH-CENTRAL,SKU-104560,2488,206205.44,141.2363
WH-CENTRAL,SKU-104567,1780,211998.0,145.2035
WH-CENTRAL,SKU-104571,740,63447.6,43.4572
WH-CENTRAL,SKU-104572,2016,102775.68,70.3947
WH-CENTRAL,SKU-104574,801,17878.32,12.2457
WH-CENTRAL,SKU-104584,661,19869.66,13.6093
WH-CENTRAL,SKU-104588,534,63754.26,43.6673
WH-CENTRAL,SKU-104590,2115,107822.7,73.8516
WH-CENTRAL,SKU-104595,1462,173802.56,119.0434
WH-CENTRAL,SKU-104597,2851,115151.89,78.8701
WH-CENTRAL,SKU-104607,2315,198488.1,135.9507
WH-CENTRAL,SKU-104618,2832,193397.28,132.464
WH-CENTRAL,SKU-104622,2237,87265.37,59.7704
WH-CENTRAL,SKU-104623,2593,140099.79,95.9592
WH-CENTRAL,SKU-104627,2561,38363.78,26.2759
WH-CENTRAL,SKU-104630,1339,150610.72,103.1579
WH-CENTRAL,SKU-104634,2189,210953.93,144.4893
WH-CENTRAL,SKU-104642,1950,232810.5,159.4593
WH-CENTRAL,SKU-104646,1537,34305.84,23.4977
WH-CENTRAL,SKU-104648,734,82560.32,56.5481
WH-CENTRAL,SKU-104662,2016,102775.68,70.3947
WH-CENTRAL,SKU-104664,801,17878.32,12.2457
WH-CENTRAL,SKU-104665,1353,83683.05,57.3171
WH-CENTRAL,SKU-104673,1287,49729.68,34.0617
WH-CENTRAL,SKU-104675,2627,312875.7,214.2975
WH-CENTRAL,SKU-104683,2669,165077.65,113.0668
WH-CENTRAL,SKU-104687,2851,115151.89,78.8701
WH-CENTRAL,SKU-104694,1923,75016.23,51.3806
WH-CENTRAL,SKU-104696,1232,147088.48,100.7456
WH-CENTRAL,SKU-104698,822,41905.56,28.7026
